user_id,first_send_date,cohort
25160,2020-10-27 12:20:32.316118+00:00,October 2020
25161,2020-10-27 12:22:52.996282+00:00,October 2020
25162,2020-10-27 12:22:55.582150+00:00,October 2020
25163,2020-10-27 12:23:00.621555+00:00,October 2020
25164,2020-10-27 12:23:43.218949+00:00,October 2020
25165,2020-10-27 12:25:27.947645+00:00,October 2020
25166,2020-10-27 12:26:22.701094+00:00,October 2020
25167,2020-10-27 12:29:06.247623+00:00,October 2020
25168,2020-10-27 12:31:18.568360+00:00,October 2020
25169,,
25170,2020-10-27 12:32:40.266058+00:00,October 2020
25171,2020-10-27 12:33:41.540679+00:00,October 2020
25172,2020-10-27 12:37:11.692626+00:00,October 2020
25173,2020-10-27 12:38:27.509373+00:00,October 2020
25174,2020-10-27 12:39:18.953675+00:00,October 2020
25175,2020-10-27 12:41:39.427638+00:00,October 2020
25176,2020-10-27 12:44:27.280296+00:00,October 2020
25177,2020-10-27 12:42:04.329027+00:00,October 2020
25178,2020-10-27 12:42:10.236648+00:00,October 2020
25179,2020-10-27 12:42:55.781692+00:00,October 2020
25180,2020-10-27 12:43:37.136404+00:00,October 2020
25181,2020-10-27 15:33:11.609537+00:00,October 2020
25182,2020-10-27 12:44:55.462691+00:00,October 2020
25183,2020-10-27 12:51:35.983278+00:00,October 2020
25184,2020-10-27 12:55:02.931000+00:00,October 2020
25186,2020-10-27 12:56:00.830721+00:00,October 2020
25187,2020-10-27 12:56:31.286398+00:00,October 2020
25189,2020-10-27 12:57:46.550053+00:00,October 2020
25190,2020-10-31 07:57:27.110244+00:00,October 2020
25191,2020-10-27 13:05:43.736828+00:00,October 2020
25192,2020-10-27 13:15:37.536761+00:00,October 2020
25193,2020-10-27 13:16:49.120668+00:00,October 2020
25194,2020-10-27 13:18:24.302703+00:00,October 2020
25196,2020-10-27 13:18:36.056590+00:00,October 2020
25197,2020-10-27 13:19:52.629071+00:00,October 2020
25198,2020-10-27 13:19:38.604663+00:00,October 2020
25199,2020-10-27 13:21:40.673643+00:00,October 2020
25200,2020-10-27 13:21:55.947602+00:00,October 2020
25201,2020-10-27 13:23:48.687056+00:00,October 2020
25202,2020-10-27 13:26:32.307262+00:00,October 2020
25203,2020-10-27 14:18:45.943256+00:00,October 2020
25204,2020-10-27 13:26:54.471713+00:00,October 2020
25205,2020-10-27 13:27:05.232992+00:00,October 2020
25206,2020-10-27 13:29:58.530726+00:00,October 2020
25207,2020-11-03 13:31:40.990402+00:00,November 2020
25208,2020-10-27 13:42:43.033721+00:00,October 2020
25209,2020-10-27 13:39:11.466934+00:00,October 2020
25210,2020-10-27 13:39:00.154085+00:00,October 2020
25211,2020-10-27 13:39:31.816042+00:00,October 2020
25213,2020-10-27 13:42:27.819642+00:00,October 2020
25214,2020-10-27 13:45:28.513136+00:00,October 2020
25215,2020-10-27 13:47:25.632165+00:00,October 2020
25216,2020-10-27 13:48:32.507597+00:00,October 2020
25218,2020-10-27 13:49:50.645334+00:00,October 2020
25219,2020-10-27 21:28:07.085477+00:00,October 2020
25220,2020-11-03 13:52:25.452367+00:00,November 2020
25221,2020-10-27 13:53:13.734510+00:00,October 2020
25222,2020-10-27 13:54:50.250347+00:00,October 2020
25223,2020-10-27 14:02:16.974835+00:00,October 2020
25225,2020-10-27 14:07:52.476684+00:00,October 2020
25226,2020-10-27 14:09:43.317208+00:00,October 2020
25227,2020-10-27 14:13:33.724999+00:00,October 2020
25228,2020-10-27 14:16:02.753907+00:00,October 2020
25229,2020-10-27 14:16:31.089401+00:00,October 2020
25230,2020-10-27 14:17:33.151226+00:00,October 2020
25231,2020-10-27 14:18:48.848022+00:00,October 2020
25232,2020-10-27 14:19:51.101388+00:00,October 2020
25233,2020-10-27 14:20:35.722321+00:00,October 2020
25234,2020-10-27 14:20:59.744496+00:00,October 2020
25235,2020-10-27 14:23:19.953391+00:00,October 2020
25236,2020-10-27 14:26:29.116516+00:00,October 2020
25237,2020-10-27 14:27:26.287707+00:00,October 2020
25238,2020-10-27 14:27:19.889620+00:00,October 2020
25240,2020-10-27 14:31:55.098558+00:00,October 2020
25241,2020-10-27 14:36:55.748345+00:00,October 2020
25243,2020-10-27 14:41:57.901946+00:00,October 2020
25244,2020-10-27 14:44:55.233617+00:00,October 2020
25245,2020-10-27 14:45:23.976210+00:00,October 2020
25246,2020-10-27 14:45:46.508918+00:00,October 2020
25248,2020-10-27 14:52:25.582175+00:00,October 2020
25249,2020-10-27 14:55:21.410989+00:00,October 2020
25250,2020-10-27 14:56:01.007124+00:00,October 2020
25251,2020-10-27 15:01:44.174743+00:00,October 2020
25252,2020-10-27 15:03:21.421055+00:00,October 2020
25253,2020-10-27 15:03:59.175132+00:00,October 2020
25254,2020-10-27 15:04:28.165285+00:00,October 2020
25255,2020-10-27 15:05:19.720563+00:00,October 2020
25256,2020-10-27 15:18:03.023933+00:00,October 2020
25257,2020-10-27 15:12:36.933382+00:00,October 2020
25258,2020-10-27 15:16:13.246542+00:00,October 2020
25259,2020-10-27 15:15:02.425081+00:00,October 2020
25260,2020-10-27 15:15:31.479776+00:00,October 2020
25261,2020-10-27 15:16:03.048090+00:00,October 2020
25262,2020-10-27 15:17:57.846941+00:00,October 2020
25263,2020-10-27 15:18:07.758411+00:00,October 2020
25264,2020-10-27 15:20:17.169766+00:00,October 2020
25265,2020-10-27 15:20:31.308013+00:00,October 2020
25266,2020-10-27 15:22:24.786524+00:00,October 2020
25268,2020-10-27 15:25:01.698491+00:00,October 2020
25269,2020-10-27 15:30:56.061363+00:00,October 2020
25270,2020-10-27 15:35:40.870018+00:00,October 2020
25271,2020-10-27 15:37:30.041558+00:00,October 2020
25272,2020-10-27 15:40:27.379806+00:00,October 2020
25273,2020-10-27 15:40:20.551545+00:00,October 2020
25274,2020-10-27 15:42:45.980845+00:00,October 2020
25275,2020-10-27 15:44:22.138203+00:00,October 2020
25276,2020-10-27 15:47:35.692772+00:00,October 2020
25277,2020-10-27 15:47:42.116089+00:00,October 2020
25278,2020-10-27 15:51:39.900509+00:00,October 2020
25279,2020-10-27 15:53:05.273849+00:00,October 2020
25280,2020-10-27 16:00:22.821377+00:00,October 2020
25282,2020-10-27 16:04:46.555845+00:00,October 2020
25283,2020-10-27 16:06:23.642088+00:00,October 2020
25284,2020-10-27 16:07:58.589570+00:00,October 2020
25285,2020-10-27 16:09:54.060960+00:00,October 2020
25286,2020-10-27 16:13:16.246570+00:00,October 2020
25287,2020-10-27 16:13:22.682341+00:00,October 2020
25288,2020-10-27 16:16:02.037304+00:00,October 2020
25289,2020-10-27 16:19:01.221651+00:00,October 2020
25290,2020-10-27 16:19:49.696270+00:00,October 2020
25291,2020-10-27 16:19:38.187092+00:00,October 2020
25292,2020-10-27 16:21:56.461359+00:00,October 2020
25293,2020-10-27 16:25:12.105909+00:00,October 2020
25294,2020-10-27 16:22:56.213296+00:00,October 2020
25295,2020-10-27 16:24:01.292927+00:00,October 2020
25296,2020-10-27 16:23:25.514820+00:00,October 2020
25297,2020-10-27 16:23:37.828045+00:00,October 2020
25298,2020-10-27 16:26:12.569811+00:00,October 2020
25299,2020-10-27 16:29:19.992404+00:00,October 2020
25300,2020-11-03 16:29:43.641785+00:00,November 2020
25301,2020-10-27 16:30:01.094019+00:00,October 2020
25302,2020-10-27 16:30:35.911561+00:00,October 2020
25303,2020-10-27 16:32:40.604593+00:00,October 2020
25304,2020-10-27 16:33:47.116638+00:00,October 2020
25305,2020-10-27 16:33:34.509419+00:00,October 2020
25306,2020-10-27 16:34:52.775254+00:00,October 2020
25307,2020-10-27 16:35:23.346808+00:00,October 2020
25308,2020-10-27 16:37:46.518039+00:00,October 2020
25309,2020-10-27 16:38:57.271246+00:00,October 2020
25311,2020-10-27 16:39:17.732167+00:00,October 2020
25312,2020-10-27 16:40:38.357942+00:00,October 2020
25313,2020-10-27 16:42:17.894488+00:00,October 2020
25314,2020-10-27 16:47:27.437366+00:00,October 2020
25315,2020-10-27 16:56:46.289029+00:00,October 2020
25316,2020-10-28 16:28:46.059312+00:00,October 2020
25317,2020-10-27 17:00:17.238320+00:00,October 2020
25318,2020-10-27 17:00:50.514560+00:00,October 2020
25319,2020-10-27 17:05:30.180019+00:00,October 2020
25320,2020-10-27 17:17:00.522459+00:00,October 2020
25321,2020-10-27 17:14:35.038961+00:00,October 2020
25322,2020-10-27 17:16:30.155617+00:00,October 2020
25323,2020-10-27 17:17:20.144785+00:00,October 2020
25324,2020-10-27 17:19:06.664367+00:00,October 2020
25325,2020-10-27 17:23:42.139558+00:00,October 2020
25326,2020-10-27 17:24:37.446240+00:00,October 2020
25327,2020-10-27 17:25:58.060898+00:00,October 2020
25328,2020-10-27 17:25:52.498615+00:00,October 2020
25329,2020-10-27 17:26:07.467636+00:00,October 2020
25330,2020-10-27 17:26:53.410510+00:00,October 2020
25331,2020-10-27 17:28:27.073945+00:00,October 2020
25333,2020-10-27 17:30:29.370860+00:00,October 2020
25334,2020-10-27 17:32:21.425342+00:00,October 2020
25335,2020-10-30 09:12:40.482661+00:00,October 2020
25336,2020-10-27 17:34:44.586924+00:00,October 2020
25337,2020-10-27 17:35:22.196987+00:00,October 2020
25338,2020-10-27 17:42:32.971959+00:00,October 2020
25339,2020-10-27 17:40:17.912662+00:00,October 2020
25340,2020-10-27 17:41:27.191306+00:00,October 2020
25341,2020-10-27 17:43:25.450335+00:00,October 2020
25342,2020-11-03 17:47:40.222192+00:00,November 2020
25343,2020-10-27 17:52:19.951450+00:00,October 2020
25344,2020-10-27 18:02:11.591722+00:00,October 2020
25345,2020-10-27 18:09:18.953947+00:00,October 2020
25346,2020-10-27 18:10:56.262008+00:00,October 2020
25347,2020-10-27 18:11:01.865764+00:00,October 2020
25348,2020-10-27 18:11:42.155631+00:00,October 2020
25349,2020-10-27 18:14:16.018912+00:00,October 2020
25350,2020-10-27 18:22:08.254359+00:00,October 2020
25351,2020-10-27 18:21:34.174431+00:00,October 2020
25352,2020-11-03 18:22:23.241936+00:00,November 2020
25353,2020-10-27 18:24:59.587230+00:00,October 2020
25354,2020-10-27 18:27:08.415892+00:00,October 2020
25355,2020-10-27 18:30:10.063109+00:00,October 2020
25356,2020-10-27 18:30:54.878895+00:00,October 2020
25357,2020-10-27 18:36:03.830934+00:00,October 2020
25358,2020-10-27 18:40:53.027171+00:00,October 2020
25359,2020-10-27 18:38:31.242255+00:00,October 2020
25360,2020-11-03 18:38:20.325425+00:00,November 2020
25361,2020-10-27 18:39:57.753796+00:00,October 2020
25362,2020-10-27 18:40:16.191726+00:00,October 2020
25363,2020-10-27 18:43:21.321427+00:00,October 2020
25364,2020-10-27 18:45:37.538112+00:00,October 2020
25365,2020-10-27 18:46:10.390974+00:00,October 2020
25367,2020-10-27 18:50:23.692904+00:00,October 2020
25368,2020-10-27 18:50:31.374870+00:00,October 2020
25369,2020-10-27 18:52:13.962056+00:00,October 2020
25370,2020-10-27 18:56:21.397074+00:00,October 2020
25371,2020-10-27 19:00:14.635355+00:00,October 2020
25373,2020-10-27 19:11:37.071641+00:00,October 2020
25375,2020-10-27 19:13:52.640122+00:00,October 2020
25376,2020-10-27 19:18:35.222730+00:00,October 2020
25377,2020-10-27 19:17:11.993717+00:00,October 2020
25378,2020-11-03 19:17:11.711518+00:00,November 2020
25379,2020-10-27 19:27:31.301295+00:00,October 2020
25380,2020-10-27 19:29:46.357853+00:00,October 2020
25382,2020-10-27 19:47:40.610382+00:00,October 2020
25383,2020-10-27 19:54:30.956612+00:00,October 2020
25384,2020-10-27 19:54:53.859332+00:00,October 2020
25385,2020-11-03 20:02:20.342351+00:00,November 2020
25386,2020-10-27 20:22:05.677498+00:00,October 2020
25387,2020-10-27 20:24:41.198806+00:00,October 2020
25388,2020-10-27 20:39:31.647269+00:00,October 2020
25389,2020-10-27 20:41:22.609894+00:00,October 2020
25390,2020-10-27 20:47:03.941108+00:00,October 2020
25391,2020-10-27 21:00:58.340691+00:00,October 2020
25392,2020-10-27 21:05:08.930975+00:00,October 2020
25393,2020-10-27 21:04:43.834248+00:00,October 2020
25394,2020-11-03 21:12:14.762091+00:00,November 2020
25395,2020-10-27 21:13:33.700797+00:00,October 2020
25396,2020-10-27 21:18:15.953418+00:00,October 2020
25398,2020-10-27 21:22:54.212703+00:00,October 2020
25401,2020-10-27 21:41:27.630720+00:00,October 2020
25402,2020-10-27 21:42:17.718815+00:00,October 2020
25403,2020-10-29 00:26:30.113171+00:00,October 2020
25404,2020-10-27 21:59:22.960971+00:00,October 2020
25405,2020-10-27 22:58:52.435523+00:00,October 2020
25406,2020-10-27 22:05:16.527789+00:00,October 2020
25407,2020-10-30 22:06:09.464429+00:00,October 2020
25408,2020-10-27 22:33:40.621347+00:00,October 2020
25409,2020-10-29 17:15:54.022054+00:00,October 2020
25410,2020-11-03 23:16:08.751009+00:00,November 2020
25412,2020-10-27 23:38:26.856061+00:00,October 2020
25413,2020-10-27 23:41:16.310976+00:00,October 2020
25414,2020-10-28 00:09:52.570069+00:00,October 2020
25415,2020-10-28 00:11:58.608280+00:00,October 2020
25416,2020-10-28 00:34:25.558272+00:00,October 2020
25417,2020-10-28 00:35:54.454943+00:00,October 2020
25418,2020-10-29 02:28:01.741921+00:00,October 2020
25419,2020-10-28 00:44:57.391360+00:00,October 2020
25420,2020-10-28 00:45:25.056959+00:00,October 2020
25421,2020-10-28 02:28:06.153570+00:00,October 2020
25422,2020-10-28 01:25:37.041840+00:00,October 2020
25423,2020-10-28 01:27:07.560693+00:00,October 2020
25424,2020-10-28 15:42:27.342738+00:00,October 2020
25426,2020-10-28 01:55:33.938756+00:00,October 2020
25427,2020-10-28 02:07:35.165272+00:00,October 2020
25428,2020-10-28 02:40:13.773885+00:00,October 2020
25429,2020-10-28 03:09:38.072493+00:00,October 2020
25430,2020-10-28 04:52:39.404630+00:00,October 2020
25431,2020-10-28 05:38:50.492950+00:00,October 2020
25432,2020-10-28 05:40:38.049927+00:00,October 2020
25433,2020-10-28 06:09:09.782081+00:00,October 2020
25434,2020-10-28 06:13:22.014230+00:00,October 2020
25435,2020-10-28 06:19:12.557069+00:00,October 2020
25436,2020-10-28 06:19:53.673040+00:00,October 2020
25437,2020-10-28 06:30:53.919707+00:00,October 2020
25438,2020-10-28 06:37:45.407003+00:00,October 2020
25439,2020-10-28 06:38:15.720183+00:00,October 2020
25440,2020-10-28 06:40:09.683170+00:00,October 2020
25441,2020-10-28 09:28:31.582022+00:00,October 2020
25442,2020-10-28 06:42:35.091409+00:00,October 2020
25443,2020-11-04 06:46:00.627827+00:00,November 2020
25444,2020-10-28 06:48:52.983563+00:00,October 2020
25445,2020-10-28 06:50:05.014807+00:00,October 2020
25446,2020-10-28 07:01:11.388464+00:00,October 2020
25447,2020-10-28 07:09:24.641372+00:00,October 2020
25448,2020-10-28 07:10:33.648078+00:00,October 2020
25449,2020-10-28 07:11:31.750945+00:00,October 2020
25450,2020-10-28 07:12:12.077433+00:00,October 2020
25451,2020-10-28 07:21:21.627155+00:00,October 2020
25452,2020-10-28 07:34:25.602769+00:00,October 2020
25453,2020-10-28 07:36:34.520477+00:00,October 2020
25454,2020-10-28 07:37:38.258193+00:00,October 2020
25455,2020-11-04 07:52:20.506739+00:00,November 2020
25456,2020-10-28 07:52:42.700495+00:00,October 2020
25457,2020-10-28 07:56:25.119592+00:00,October 2020
25458,2020-10-28 08:15:03.614373+00:00,October 2020
25459,2020-10-28 08:16:59.533949+00:00,October 2020
25460,2020-10-28 08:18:42.091034+00:00,October 2020
25461,2020-10-28 08:30:12.998659+00:00,October 2020
25462,2020-10-28 08:31:29.537779+00:00,October 2020
25463,2020-10-28 08:41:05.894405+00:00,October 2020
25464,2020-10-31 19:35:34.692708+00:00,October 2020
25465,2020-10-28 08:52:06.437678+00:00,October 2020
25466,2020-10-28 08:53:24.385783+00:00,October 2020
25467,2020-10-28 08:53:31.213352+00:00,October 2020
25468,2020-10-28 09:00:40.284764+00:00,October 2020
25469,2020-10-28 09:07:36.306979+00:00,October 2020
25470,2020-10-28 09:14:45.065876+00:00,October 2020
25471,2020-10-28 09:18:05.365645+00:00,October 2020
25472,2020-10-28 09:20:21.946941+00:00,October 2020
25473,2020-10-28 09:21:22.126673+00:00,October 2020
25474,2020-10-28 09:21:36.933650+00:00,October 2020
25475,2020-10-28 09:22:58.213698+00:00,October 2020
25476,2020-11-04 09:28:22.186260+00:00,November 2020
25477,2020-10-28 09:31:04.913524+00:00,October 2020
25478,2020-10-28 09:34:08.915869+00:00,October 2020
25479,2020-10-28 09:36:18.811348+00:00,October 2020
25480,2020-10-29 04:40:38.759411+00:00,October 2020
25481,2020-10-28 09:40:08.951059+00:00,October 2020
25482,2020-11-04 09:46:07.060284+00:00,November 2020
25483,2020-10-28 09:46:32.549990+00:00,October 2020
25484,2020-10-28 09:50:34.218394+00:00,October 2020
25485,2020-10-28 09:52:06.125023+00:00,October 2020
25486,2020-10-28 09:57:51.583409+00:00,October 2020
25487,2020-10-28 10:00:45.638318+00:00,October 2020
25488,2020-10-28 10:02:07.965142+00:00,October 2020
25489,2020-10-28 10:10:01.244137+00:00,October 2020
25490,2020-10-28 10:10:44.973370+00:00,October 2020
25491,2020-10-28 10:14:47.754003+00:00,October 2020
25492,2020-10-28 10:14:52.735643+00:00,October 2020
25493,2020-10-31 16:13:53.931241+00:00,October 2020
25494,2020-10-28 10:35:12.351762+00:00,October 2020
25495,2020-10-28 10:48:22.528175+00:00,October 2020
25496,2020-10-28 10:48:58.047332+00:00,October 2020
25497,2020-10-28 10:57:15.236438+00:00,October 2020
25498,2020-10-28 14:26:04.825775+00:00,October 2020
25499,2020-10-28 11:07:30.070955+00:00,October 2020
25500,2020-10-28 11:06:43.723278+00:00,October 2020
25501,2020-10-28 11:09:21.344063+00:00,October 2020
25502,2020-10-28 11:11:25.721938+00:00,October 2020
25504,2020-11-04 11:15:01.721537+00:00,November 2020
25505,2020-10-28 11:15:30.817508+00:00,October 2020
25506,2020-10-28 11:18:42.147390+00:00,October 2020
25507,2020-10-28 11:25:13.675444+00:00,October 2020
25508,2020-10-28 11:26:57.881199+00:00,October 2020
25509,2020-10-28 11:27:05.829409+00:00,October 2020
25510,2020-10-28 11:27:43.520898+00:00,October 2020
25511,2020-11-04 11:28:06.454856+00:00,November 2020
25512,2020-10-28 11:29:31.937942+00:00,October 2020
25513,2020-10-28 11:31:42.418187+00:00,October 2020
25514,2020-10-28 11:33:59.389878+00:00,October 2020
25515,2020-10-28 11:37:57.134353+00:00,October 2020
25516,2020-10-28 11:40:22.514355+00:00,October 2020
25517,2020-10-28 11:42:40.226574+00:00,October 2020
25518,2020-11-04 11:44:27.481103+00:00,November 2020
25519,2020-10-28 11:48:00.557794+00:00,October 2020
25520,2020-10-28 11:48:19.464114+00:00,October 2020
25521,2020-10-28 11:48:47.307047+00:00,October 2020
25522,2020-10-28 11:50:47.492576+00:00,October 2020
25523,2020-10-28 11:50:53.124448+00:00,October 2020
25524,2020-10-28 12:42:23.724774+00:00,October 2020
25525,2020-10-28 11:51:36.330355+00:00,October 2020
25526,2020-10-28 11:52:52.169498+00:00,October 2020
25527,2020-10-28 11:56:21.274690+00:00,October 2020
25528,2020-10-28 11:56:27.413198+00:00,October 2020
25529,2020-10-28 11:57:13.713328+00:00,October 2020
25530,2020-10-28 11:57:23.555110+00:00,October 2020
25531,2020-10-28 12:02:33.030899+00:00,October 2020
25532,2020-10-28 12:01:23.888956+00:00,October 2020
25533,2020-10-28 12:04:04.781954+00:00,October 2020
25535,2020-10-28 12:04:58.735542+00:00,October 2020
25536,2020-10-28 13:55:58.781119+00:00,October 2020
25537,2020-10-28 12:09:20.124071+00:00,October 2020
25538,2020-10-28 12:11:26.602716+00:00,October 2020
25539,2020-10-28 12:14:40.471578+00:00,October 2020
25540,2020-10-28 12:17:32.310013+00:00,October 2020
25541,2020-10-28 12:18:32.089321+00:00,October 2020
25542,2020-10-28 12:18:26.467543+00:00,October 2020
25543,2020-10-28 12:18:19.184792+00:00,October 2020
25544,2020-10-28 12:19:18.789176+00:00,October 2020
25545,2020-10-28 12:23:20.739559+00:00,October 2020
25546,2020-10-28 12:25:46.579400+00:00,October 2020
25547,2020-10-28 12:27:03.555417+00:00,October 2020
25548,2020-10-28 12:29:28.185612+00:00,October 2020
25549,2020-10-28 13:22:45.815143+00:00,October 2020
25550,2020-10-28 12:30:20.754714+00:00,October 2020
25551,2020-10-28 12:30:48.174173+00:00,October 2020
25552,2020-10-28 12:31:25.816777+00:00,October 2020
25553,2020-10-28 12:31:39.084240+00:00,October 2020
25554,2020-11-04 12:33:09.133049+00:00,November 2020
25555,2020-10-28 12:35:35.499427+00:00,October 2020
25556,2020-10-28 12:36:39.114604+00:00,October 2020
25557,2020-10-28 12:37:24.532628+00:00,October 2020
25558,2020-10-28 12:38:00.551313+00:00,October 2020
25559,2020-10-28 12:38:10.234861+00:00,October 2020
25560,2020-10-28 12:39:48.431358+00:00,October 2020
25561,2020-10-28 12:41:10.883594+00:00,October 2020
25562,2020-10-28 12:45:25.948755+00:00,October 2020
25563,2020-10-28 12:46:31.838214+00:00,October 2020
25564,2020-10-28 12:47:46.532034+00:00,October 2020
25565,2020-10-28 12:49:57.820676+00:00,October 2020
25566,2020-10-28 12:51:25.675783+00:00,October 2020
25567,2020-10-28 13:03:25.195070+00:00,October 2020
25568,2020-10-29 14:40:27.201275+00:00,October 2020
25569,2020-10-28 13:05:02.388877+00:00,October 2020
25570,2020-10-28 13:07:56.025813+00:00,October 2020
25571,2020-10-28 13:10:13.232813+00:00,October 2020
25572,2020-10-28 13:11:29.695836+00:00,October 2020
25574,2020-10-28 13:12:50.339801+00:00,October 2020
25575,2020-10-28 13:15:43.598667+00:00,October 2020
25576,2020-10-28 13:17:29.827322+00:00,October 2020
25577,2020-10-28 13:20:25.539305+00:00,October 2020
25578,2020-10-28 13:20:49.255414+00:00,October 2020
25579,2020-10-28 14:43:11.747104+00:00,October 2020
25580,2020-10-28 13:26:34.722938+00:00,October 2020
25581,2020-10-28 13:28:12.450476+00:00,October 2020
25582,2020-10-28 13:29:40.542971+00:00,October 2020
25583,2020-10-28 14:08:24.449713+00:00,October 2020
25584,2020-10-28 13:39:02.442071+00:00,October 2020
25585,2020-10-28 13:37:26.125463+00:00,October 2020
25586,2020-10-28 13:38:08.300189+00:00,October 2020
25587,2020-10-28 13:38:18.768963+00:00,October 2020
25588,2020-10-28 13:39:19.351455+00:00,October 2020
25589,2020-10-28 13:39:33.812192+00:00,October 2020
25590,2020-10-28 13:39:58.032109+00:00,October 2020
25591,2020-10-28 13:40:26.939228+00:00,October 2020
25593,2020-10-28 13:41:53.415878+00:00,October 2020
25595,2020-10-28 13:44:55.846302+00:00,October 2020
25596,2020-10-28 13:46:07.208186+00:00,October 2020
25597,2020-10-28 13:46:59.959856+00:00,October 2020
25598,2020-10-28 13:49:30.442663+00:00,October 2020
25599,2020-10-28 13:50:39.396463+00:00,October 2020
25600,2020-10-28 13:51:02.846573+00:00,October 2020
25602,2020-10-28 13:56:36.621881+00:00,October 2020
25603,2020-10-28 13:58:11.317268+00:00,October 2020
25604,2020-10-28 13:58:29.573091+00:00,October 2020
25605,2020-10-28 13:59:15.820731+00:00,October 2020
25606,2020-10-28 13:59:24.230854+00:00,October 2020
25607,2020-10-28 14:00:09.687427+00:00,October 2020
25608,2020-10-28 14:00:46.072346+00:00,October 2020
25609,2020-10-28 14:01:30.502386+00:00,October 2020
25610,2020-10-28 14:05:58.427302+00:00,October 2020
25612,2020-11-04 14:07:01.432489+00:00,November 2020
25613,2020-10-28 14:07:51.220222+00:00,October 2020
25614,2020-10-28 14:08:41.943434+00:00,October 2020
25615,2020-10-28 14:08:42.096642+00:00,October 2020
25616,2020-10-28 14:10:08.048380+00:00,October 2020
25617,2020-10-28 14:23:02.594613+00:00,October 2020
25618,2020-10-28 14:11:51.180102+00:00,October 2020
25619,2020-10-28 14:12:07.990620+00:00,October 2020
25620,2020-10-28 14:12:19.437262+00:00,October 2020
25621,2020-10-28 14:13:10.896873+00:00,October 2020
25622,2020-10-28 14:17:44.464720+00:00,October 2020
25623,2020-10-28 14:18:19.958631+00:00,October 2020
25624,2020-10-28 14:22:15.507166+00:00,October 2020
25625,2020-10-28 14:22:21.433761+00:00,October 2020
25626,2020-10-28 14:22:55.349884+00:00,October 2020
25627,2020-10-28 14:23:39.084166+00:00,October 2020
25629,2020-10-28 14:27:06.789857+00:00,October 2020
25630,2020-10-28 14:27:01.609059+00:00,October 2020
25631,2020-10-28 14:33:04.996787+00:00,October 2020
25632,2020-10-28 14:34:34.776132+00:00,October 2020
25634,2020-10-28 14:40:17.578745+00:00,October 2020
25635,2020-10-28 14:42:51.089100+00:00,October 2020
25636,2020-10-28 15:20:11.700122+00:00,October 2020
25637,2020-10-28 14:45:01.869748+00:00,October 2020
25638,2020-10-28 14:45:07.427293+00:00,October 2020
25639,2020-10-28 14:47:09.057008+00:00,October 2020
25640,2020-10-28 14:47:35.095715+00:00,October 2020
25641,2020-10-28 14:47:53.316605+00:00,October 2020
25642,2020-10-28 15:59:34.409332+00:00,October 2020
25643,2020-10-28 14:49:43.491493+00:00,October 2020
25644,2020-10-28 14:52:17.749409+00:00,October 2020
25645,2020-10-28 14:57:14.469023+00:00,October 2020
25646,2020-10-28 14:56:14.424576+00:00,October 2020
25647,2020-10-28 14:59:01.426772+00:00,October 2020
25648,2020-10-28 15:02:36.928414+00:00,October 2020
25649,2020-10-28 15:02:36.076446+00:00,October 2020
25650,2020-10-28 15:03:35.169781+00:00,October 2020
25651,2020-10-28 15:04:34.405837+00:00,October 2020
25652,2020-10-28 15:05:04.757558+00:00,October 2020
25653,2020-10-28 15:09:48.042361+00:00,October 2020
25654,2020-10-28 15:07:57.957980+00:00,October 2020
25655,2020-10-28 15:10:06.226803+00:00,October 2020
25656,2020-10-28 15:10:47.194999+00:00,October 2020
25657,2020-10-28 15:11:23.503015+00:00,October 2020
25658,2020-10-28 15:11:27.529449+00:00,October 2020
25659,2020-10-28 15:13:40.372938+00:00,October 2020
25660,2020-10-28 15:15:01.087490+00:00,October 2020
25661,2020-10-28 15:17:00.533425+00:00,October 2020
25662,2020-10-28 15:17:42.802868+00:00,October 2020
25663,2020-10-28 15:20:47.274109+00:00,October 2020
25664,2020-10-28 15:21:14.497910+00:00,October 2020
25665,2020-10-28 15:22:07.451357+00:00,October 2020
25666,2020-10-28 15:22:45.577061+00:00,October 2020
25667,2020-10-28 15:23:26.340450+00:00,October 2020
25668,2020-11-04 15:23:49.209903+00:00,November 2020
25669,2020-10-28 15:28:23.677434+00:00,October 2020
25670,2020-10-28 15:28:23.954349+00:00,October 2020
25671,2020-10-28 15:32:25.909051+00:00,October 2020
25672,2020-10-28 15:36:31.750716+00:00,October 2020
25673,2020-10-28 15:38:37.789541+00:00,October 2020
25674,2020-10-28 15:42:56.383084+00:00,October 2020
25675,2020-10-28 15:45:57.425161+00:00,October 2020
25676,2020-10-28 15:48:31.829684+00:00,October 2020
25677,2020-10-28 15:47:26.938933+00:00,October 2020
25678,2020-11-04 15:48:19.686585+00:00,November 2020
25680,2020-10-28 15:52:19.430776+00:00,October 2020
25681,2020-10-28 15:54:58.281473+00:00,October 2020
25682,2020-10-28 15:57:27.887235+00:00,October 2020
25683,2020-10-28 16:01:36.174465+00:00,October 2020
25684,2020-10-28 16:02:14.133008+00:00,October 2020
25685,2020-10-28 16:04:11.927975+00:00,October 2020
25686,2020-10-28 16:07:48.403349+00:00,October 2020
25689,2020-10-28 16:11:50.870028+00:00,October 2020
25690,2020-10-28 16:14:28.095034+00:00,October 2020
25691,2020-10-28 16:16:32.591669+00:00,October 2020
25692,2020-10-28 16:17:36.452032+00:00,October 2020
25693,2020-10-28 16:17:44.149779+00:00,October 2020
